 cluster  x  y  z  qw  qx  qy  qz  unpiloted  piloted  fullSized  edgeTolerance  upperCenterTolerance  lowerCenterTolerance misPrediction differentCluster
1;1695.97;-358.164;323.235;-0.24681;-0.660873;0.707235;-0.0463618;0;1;0;0;1;1;0;0
1;1619.1;-295.476;314.017;0.98382;-0.120713;0.131916;-0.0112032;0;0;1;0;0;0;1;0
-1;1619.28;-264.698;320.316;0.982459;-0.121977;0.139911;-0.0179333;0;0;1;0;0;0;0;1
1;1619.46;-311.175;310.578;-0.183273;-0.665482;0.7214;-0.055918;0;0;1;1;0;0;0;0
1;1825.53;-368.175;358.786;0.98445;-0.121709;0.126577;-0.00486827;0;0;1;0;0;0;1;0
-1;1702.48;-423.882;305.323;0.230808;0.722033;-0.64801;-0.0740227;0;0;1;0;0;0;0;1
1;1738.09;-330.169;342.756;-0.188302;-0.677062;0.710635;-0.0335726;0;0;1;0;1;1;0;0
1;1773.57;-357.508;346.493;-0.196579;-0.677835;0.707812;-0.0299772;0;0;1;0;1;1;0;0
1;1600.67;-359.7;291.686;0.976881;-0.143681;0.157684;-0.0140028;0;0;1;0;1;1;0;0
1;1914.61;-304.083;395.817;-0.138624;-0.682655;0.716665;-0.0340103;0;0;1;1;0;0;0;0
1;1751.88;-401.348;326.84;0.219017;0.701136;-0.678168;-0.0229678;0;0;1;1;1;1;0;0
-1;1914.98;-288.332;398.871;0.98684;-0.109841;0.118363;-0.0085212;0;0;1;0;0;0;0;1
1;1753.91;-357.791;340.673;-0.174102;-0.683136;0.708771;-0.0256359;0;0;1;0;1;1;0;0
1;1812.17;-374.459;353.388;-0.189236;-0.68344;0.704731;-0.0212912;0;0;1;0;0;0;1;0
1;1909.05;-369.339;380.047;3.06156e-41;7.39093e-14;3.06156e-41;3.90447e-14;0;0;1;0;0;0;1;0
1;1704.15;-345.112;378.885;-0.0806679;-0.655428;0.745514;-0.0900862;0;1;0;0;0;0;1;0
1;1633.74;-318.731;313.616;-0.160851;-0.655905;0.733421;-0.0775157;0;0;1;0;0;0;1;0
1;1711.55;-338.78;332.832;0.984119;-0.119981;0.130405;-0.0104235;0;1;0;0;0;0;1;0
1;1840.3;-315;374.813;0.990564;-0.0973764;0.0964335;0.000942854;0;0;1;0;1;1;0;0
1;1755.73;-335.719;346.531;0.985199;-0.119305;0.123028;-0.00372376;0;0;1;1;1;1;0;0
1;1970.54;-332.699;402.975;0.985255;-0.120465;0.121493;-0.00102768;0;0;1;0;1;1;0;0
1;1657.72;-337.332;316.572;-0.211872;-0.671078;0.709432;-0.0383538;0;0;1;1;1;1;0;0
1;1677.29;-336.618;322.898;-0.196987;-0.66467;0.718674;-0.0540041;0;0;1;1;1;1;0;0
1;1988.98;-332.275;407.045;-0.149655;-0.694741;0.703464;-0.00872309;0;0;1;0;0;1;0;0
1;1616.99;-338.919;300.622;0.198241;-0.710298;0.674628;-0.0324561;1;0;0;0;1;1;0;0
1;1711.92;-418.301;308.497;0.21262;-0.712727;0.66844;-0.00114916;1;0;0;0;1;0;0;0
1;1805.61;-359.304;353.37;0.179471;-0.715586;0.674959;-0.01255;1;0;0;0;0;1;0;0
1;1844.71;-358.235;364.214;0.172551;-0.717084;0.67525;-0.00740345;1;0;0;0;1;1;0;0
1;1862.69;-316.083;378.733;0.159038;-0.716933;0.678552;-0.0167597;1;0;0;1;1;1;0;0
1;1871.16;-365.857;369.003;0.171913;-0.717929;0.674551;-0.00211194;1;0;0;0;1;1;0;0
1;1881.91;-315.954;383.605;0.157926;-0.717261;0.678503;-0.0151566;1;0;0;0;1;1;0;0
1;1885.33;-337.012;379.684;0.163203;-0.717723;0.676872;-0.0090625;1;0;0;0;0;1;0;0
1;1888.02;-370.677;371.936;0.172149;-0.7183;0.674099;0.000567532;1;0;0;0;1;1;0;0
1;1904.52;-291.971;394.217;0.15086;-0.717119;0.680144;-0.0196439;1;0;0;0;0;0;0;0
1;1904.73;-336.886;384.493;0.162096;-0.718062;0.676799;-0.00742534;1;0;0;0;1;1;0;0
1;1904.83;-358.639;379.182;0.167848;-0.718436;0.675037;-0.00137401;1;0;0;0;1;1;0;0
1;1923.16;-358.516;383.633;0.166491;-0.718819;0.674967;0.000357959;1;0;0;0;1;1;0;0
1;1941.51;-358.395;387.991;0.164825;-0.719268;0.674893;0.00236213;1;0;0;0;1;1;0;0
1;1959.89;-358.273;392.246;0.163078;-0.71973;0.674814;0.00443778;1;0;0;0;1;1;0;0
1;1978.28;-358.152;396.403;0.161589;-0.72014;0.67472;0.00633356;1;0;0;0;1;1;0;0
1;1995.71;-336.303;405.644;0.155526;-0.720069;0.676244;0.00251029;1;0;0;0;0;1;0;0
1;1996.7;-358.031;400.473;0.160356;-0.720509;0.674602;0.00811873;1;0;0;0;1;1;0;0
1;2013.97;-336.191;409.622;4.72988;0;3.5;-0;1;0;0;0;1;1;0;0
1;2015.14;-357.91;404.464;4.72988;0;3.5;-0;1;0;0;1;1;1;0;0
1;2032.24;-336.078;413.531;4.72988;0;3.5;-0;1;0;0;0;1;1;0;0
1;2033.59;-357.789;408.385;4.72988;0;3.5;-0;1;0;0;0;1;1;0;0
1;2050.52;-335.963;417.372;4.72988;0;3.5;-0;1;0;0;0;1;1;0;0
1;2052.05;-357.669;412.24;4.72988;0;3.5;-0;1;0;0;0;1;1;0;0
1;2068.82;-335.849;421.145;4.72988;0;3.5;-0;1;0;0;0;1;1;0;0
